Name,Species,GCcontent,intergenicGC,GC3content,PhePer,Leu2Per,Leu4Per,IlePer,MetPer,ValPer,Ser2Per,Ser4Per,ProPer,ThrPer,AlaPer,TyrPer,HisPer,GlnPer,AsnPer,LysPer,AspPer,GluPer,CysPer,TrpPer,Arg2Per,Arg4Per,GlyPer,PheGC,Leu2GC,Leu4GC,Ser2GC,Ser4GC,ProGC,ThrGC,AlaGC,TyrGC,HisGC,GlnGC,AsnGC,LysGC,AspGC,GluGC,CysGC,Arg2GC,Arg4GC,GlyGC,ValGC
CP003607.embl,Oscillatoria_acuminata_PCC_6304,47.60109412,46.11703496,48.02284837,3.791616508,219817,232503,6.366107673,1.866750531,6.284325126,29481,163423,5.263970738,5.690279344,8.057410763,2.84921416,1.819930055,5.449420959,4.064412051,3.996536441,4.991272787,6.854485133,0.972875618,1.46725502,29481,193387,7.083632414,26.00929179,43.15589786,72.28895971,38.36230268,55.06691225,66.1562064,64.45893683,59.65625729,27.37026888,33.00041559,34.04908799,32.97316117,25.26845945,29.91944314,28.0729543,38.77617555,34.7104915,63.37447708,49.07090086,62.03925862
CP003620.embl,Crinalium_epipsammum_PCC_9333,40.16206025,36.74459354,31.69896934,3.785529378,182001,135724,6.812389181,1.767703817,6.633114875,33417,112377,4.629857972,5.637100585,8.053497795,2.991762681,1.782031376,5.534805736,4.574129667,5.110196007,4.8340688,6.316517484,0.980170643,1.39572194,33417,112537,6.359054231,20.74280307,31.97454959,40.29648404,38.42506968,25.59509508,27.56245257,27.26528418,28.21878087,32.13257811,37.50169118,28.2925524,31.42977621,28.04176103,22.7429801,24.96564736,36.97729988,28.91941228,47.58612723,32.91338753,29.2147842
CP003630.embl,Microcoleus_sp._PCC_7113,46.21481578,43.94243236,45.19843685,3.767936965,200782,254588,6.145196455,1.851285104,6.69842413,37862,164392,4.97745892,5.713505664,8.246429242,2.860079929,1.853779973,5.648358176,3.991953319,4.426506392,4.776047253,6.378851604,0.975524311,1.452179835,37862,183733,6.7994113,31.18491105,48.17164885,60.79351737,42.35628826,42.85792496,49.50432761,51.34661825,48.30710355,40.73218715,41.13571579,38.37018429,38.27622765,37.36045098,33.56844305,34.99856181,40.87671783,35.98066663,51.47632706,42.08091071,50.98755332
CP003642.embl,Cylindrospermum_stagnale_PCC_7417,42.30242905,38.85874359,37.98193206,3.963320028,215477,201645,6.805337703,1.727623296,6.535174133,42698,144872,4.696977909,5.636453193,8.090959231,3.062872209,1.780651304,5.467431594,4.501999991,5.011030771,4.82346515,6.230552686,0.977094678,1.414738938,42698,142940,6.503744936,25.11529696,43.05099848,51.8222619,42.70389344,30.8969297,38.55595464,34.75869285,36.43008422,36.22958356,39.55001194,32.46774703,35.23274478,28.9397506,28.81369935,26.32537236,39.16199902,29.14422221,55.16370505,37.48825581,43.1912515
CP003646.embl,Gloeocapsa_sp._PCC_7428,43.26943754,39.30788468,37.2825242,3.900706159,172104,158477,6.552106894,1.768519431,7.005663483,23277,106051,4.790392726,5.837615854,8.952929563,3.038669815,1.914238504,5.68651884,4.029198369,3.912390287,4.809014304,5.922392166,0.965367848,1.421878662,23277,142356,6.60508379,21.87484044,34.95095988,45.85965156,40.26318159,39.6290464,35.33887207,37.92262291,40.61189608,40.92021323,43.27108152,25.55658031,36.74259587,27.85111907,27.13455459,23.28046183,39.24629509,21.63509043,55.57826857,32.56544397,40.51740068
CP003653.embl,Stanieria_cyanosphaera_PCC_7437,35.95326042,31.90794791,23.96218359,4.03367084,199514,114143,7.512868354,1.65941781,6.173492165,38088,108501,4.254868771,5.60405354,7.517484157,3.226770791,1.742645908,5.852441435,4.926179608,5.224620116,4.601198234,6.413802405,0.998960723,1.459675552,38088,88889,6.216044098,13.1650232,24.41583047,33.5044637,24.25086904,22.23297481,22.53561712,23.58547022,23.22680917,21.8605067,25.5871702,16.57557627,22.63280798,15.1763837,19.55484149,15.46665917,21.80708974,14.33259819,31.53146059,21.79131666,24.47487091
CP003659.embl,Anabaena_cylindrica_PCC_7122,38.79613236,36.11766602,30.27464971,4.004170414,221875,151663,7.36915414,1.801839205,6.344326962,44180,132618,4.449104226,5.773438697,7.531128994,3.128804509,1.798797995,5.34745068,4.893687191,5.202725856,4.895002871,6.337894748,0.960241898,1.384826523,44180,115183,6.451598756,21.03918104,32.31864789,45.67692845,32.94467674,24.94306957,31.23110691,28.1159479,28.21737206,28.46543443,31.93875561,25.27200954,27.98515934,21.70690314,21.73118389,19.37640123,29.48573516,23.26165686,44.73490012,26.59213371,34.74427864
CP003729.embl,Amycolatopsis_mediterranei_S699,71.29150028,67.04781002,93.24056081,2.990555509,30166,608707,3.296453559,1.426384328,8.905889072,11754,210173,6.003212242,6.147511532,13.72120982,2.056153884,2.199433623,2.733036776,1.918531005,2.163519133,5.875719091,5.422775542,0.744880335,1.545523507,11754,453339,9.431171376,98.10842466,98.68063383,98.13670617,91.61857293,95.93001956,96.0171149,96.15500873,94.44656173,95.98998696,96.28037383,93.98191325,96.55946789,91.7957527,92.63522609,71.83752066,92.42554695,80.55130168,92.6770033,87.13610685,96.96183553
CP003732.embl,Thermacetogenium_phaeum_DSM_12270,53.88408595,48.58996132,64.2479241,3.769199241,38285,140960,6.160394687,2.087895006,7.814679317,41407,49695,4.56859203,4.503559772,8.809351044,3.064409867,1.681851992,3.09088425,3.034960152,5.158557875,4.766724858,7.650428843,1.408182163,1.061282732,41407,72681,8.222664137,47.43209717,66.97923469,77.83413734,74.80387633,64.84354563,71.48420367,70.42525078,66.91940253,55.21033547,56.60697523,77.0661847,58.75715257,55.96256842,45.8192148,55.18084338,67.00012936,67.03938948,79.46093202,60.03012916,60.26822484
CP003742.embl,Octadecabacter_arcticus_238,55.25670834,51.1489247,62.4108591,3.775069028,77166,188801,5.577901307,2.831778037,7.112441096,13964,101385,4.679121464,5.824816481,11.41003486,2.284001231,2.315062902,3.411869862,2.95344121,3.995406029,6.188087383,5.366029149,1.042359367,1.465063511,13964,166818,8.061723055,49.83325257,85.77482311,67.9138352,73.13320354,60.80978448,61.08206724,66.84893717,66.40868625,45.34061999,51.32157908,52.35957655,61.3465789,47.45762712,51.84785885,38.0735938,61.80448023,54.06760241,69.6279778,65.28623738,68.03449406
CP003746.embl,Simiduia_agarivorans_SA1_=_DSM_21679,55.83065731,50.21894263,65.60330204,3.802823564,80043,201534,4.990480058,2.322320629,7.034719811,9949,86376,4.536037912,5.18483993,10.87496169,2.819833321,2.263481072,4.611797498,3.625615354,3.838588241,5.766419737,5.642473977,1.031984005,1.483772643,9949,135283,7.566152155,44.15893049,77.35717052,87.31429932,65.51636565,67.35898861,75.42220564,78.17805567,73.93815089,58.1261507,62.10710524,66.24972899,54.40823946,39.52973471,46.63678924,38.65787913,59.97391466,53.55312092,75.30953631,64.75996849,71.08448225
CP003778.embl,Xanthomonas_citri_subsp._citri_Aw12879,64.7141717,62.63207197,80.46913702,3.218047057,61333,268239,4.022779247,2.052340428,7.285727768,7458,92430,5.260492166,5.20661041,13.04144225,2.414065947,2.281451516,4.53122709,2.680535722,2.66492634,5.721556719,4.772584701,0.873406937,1.576123002,7458,220230,8.296647477,80.55304683,95.25866988,92.58310686,85.99670719,88.40744347,84.28642374,89.36841445,80.62138956,65.65032127,57.29130883,79.52046008,69.62417007,81.69887387,60.48661884,49.10399661,85.0669259,69.88468758,80.62661763,81.17961939,89.95284795
CP003787.embl,Riemerella_anatipestifer_RA-CH-1,35.07210809,27.79196555,29.4634975,5.189627134,66272,62886,7.651730747,2.224054931,6.131228946,34820,59436,3.344029504,5.341212684,6.163607852,4.229149727,1.681089557,3.603205947,6.120629574,8.495615054,5.14084098,7.044372169,0.708415612,1.024073644,34820,13934,6.277442212,23.48777349,33.79406084,23.06713736,34.24504605,24.22101084,16.10872303,35.2498233,27.90812721,31.11545988,40.62014165,28.09477756,33.05024434,23.33065577,27.27503813,29.78398879,29.24779668,18.87995405,23.38165638,30.98718601,25.46475004
CP003788.embl,Nocardiopsis_alba_ATCC_BAA-2165,69.64986386,66.65335302,89.38857552,2.824927969,23704,324826,3.473431,1.81687946,8.780273138,22022,139584,6.100150752,5.895638884,11.65402467,1.949671883,2.328664072,2.142527943,1.738618489,1.612664393,6.23954471,7.023338378,0.704819617,1.467145189,22022,265878,9.493596739,97.9853904,98.759703,96.17579874,86.67604767,93.5422398,92.60172747,95.3751803,94.74919631,91.1148391,88.74559477,91.07916065,95.77233548,91.71767829,89.69901451,81.00709556,79.21025987,79.79293434,75.38419877,72.87664197,95.21422863
CP003789.embl,Liberibacter_crescens_BT-1,35.35545263,26.82254855,24.85001587,4.67393287,37568,41602,8.927085598,2.429233762,6.36817263,10873,47059,3.819754178,4.745020727,6.821560735,3.066272872,2.134634653,3.394351451,4.864583255,6.418521323,5.099335597,5.962259719,1.11504239,0.990982212,10873,28615,6.285840648,18.16310711,34.73434838,26.96745349,33.40108401,16.68118745,17.26957546,22.98051606,21.08752587,16.15939372,15.20543135,34.62033936,19.33893212,27.50559611,14.56781654,24.78259959,23.17086835,29.97332843,24.34387559,25.46459166,21.36270894
CP003796.embl,Chlamydia_psittaci_WC,39.07879191,32.67233571,31.72823163,4.636802323,37784,39458,7.163172054,1.947733054,6.131442969,10470,42658,4.321646667,5.340564547,6.838906208,3.314401218,2.444378016,3.957523736,4.083927631,6.178702083,4.703135898,6.417844586,1.58972826,0.94973737,10470,20636,6.155926606,33.72628477,29.21342367,33.23533884,38.64050456,26.7194899,25.98155468,31.46223146,25.63067188,31.62686824,30.45655719,29.50147471,33.2938306,29.48901074,23.23849879,29.84074879,31.59025788,23.83954155,30.45163791,32.82153263,32.78079584
CP003801.embl,alpha_proteobacterium_HIMB59,32.26333515,31.07088873,23.21699411,5.68818447,52638,37352,9.42490782,2.129439359,5.421825986,18012,49644,3.338066149,4.586869187,5.38880634,3.645368995,1.846018381,3.436684827,6.452479225,8.571900281,5.313741676,6.053381762,0.968576303,0.900775962,18012,10322,6.039513511,16.87693498,19.60940765,22.51017348,31.75239368,17.18636693,19.95515695,22.50803859,23.01879085,23.36956522,25.78106368,17.97335383,20.70824236,16.9183359,19.81026555,27.99374523,25.40909091,12.3362203,18.07789188,23.94663945,25.30653674
CP003837.embl,Paraglaciecola_psychrophila_170,40.36515937,35.2993111,35.93021756,4.382778186,182466,128950,6.850654834,2.467777737,6.717081791,33834,120534,3.735324584,5.453091195,8.076149267,3.129159613,2.199533791,4.742807068,4.740812449,5.609868315,5.58759506,5.69138178,1.023040519,1.231278831,33834,89456,6.606047953,20.94085165,35.57155854,38.97634742,39.78761142,26.79244031,30.43199658,41.37678774,38.10519556,32.81913989,33.91874736,28.1058121,37.57993941,23.85303704,33.72322703,28.3723321,33.5413011,28.20831117,36.12502236,40.6348759,43.72253237
CP003870.embl,Dehalobacter_sp._CF,44.3081414,36.71782817,47.73544425,4.045782386,53840,122918,7.759814928,2.582692156,6.703298324,36148,66030,3.71641515,5.250474536,7.589855535,3.525352654,1.719108632,3.684987412,4.379801381,6.616389849,5.18852672,7.052634087,1.187560062,0.933188259,36148,45932,7.002372397,32.14616226,52.51114413,62.34074749,56.88000791,52.94260185,58.27329344,57.27467208,50.74742884,31.64585479,30.23363252,62.47421411,37.94005647,35.20817614,35.71537906,31.12562539,51.82955957,40.59422375,61.15997562,47.61333809,49.30604922
CP003876.embl,Nocardia_brasiliensis_ATCC_700358,68.04707711,63.98975073,86.12230705,3.021263109,61467,509876,4.064640085,1.701313626,8.526934003,18176,185634,5.904122028,6.206335317,13.68315153,2.115275579,2.224179636,2.976451174,1.980042471,1.903972715,6.064850645,5.286141334,0.762781413,1.490499707,18176,404436,8.76657729,95.06393494,95.5911302,96.22457225,81.98805753,93.84541625,92.98490605,92.16359517,90.17852768,77.24827385,77.14430033,83.70926403,80.33238462,76.93508323,73.82848914,64.1943357,82.38033021,74.91747359,84.10403624,75.14231264,92.80934358
CP003879.embl,Psychroflexus_torquis_ATCC_700755,34.52528928,30.04905504,28.71715952,5.475378582,125658,102764,8.058267544,2.096103258,5.821901768,49759,109736,3.230826554,5.494704888,5.656615441,3.933958048,1.779454787,3.541650931,6.003391809,8.023665863,5.745609279,6.854930761,0.700177692,1.035603021,49759,33096,6.018835974,20.7934832,32.80093587,26.91604064,33.04689249,23.42622294,20.38659962,33.74496026,27.67060544,28.86471875,30.91771401,23.46808688,28.87256625,23.82209554,25.82677859,24.64512158,30.44657386,21.57197693,30.96144549,27.54984716,31.75713385
CP003915.embl,Advenella_mimigardefordensis_DPN7,54.26468342,47.59286305,61.12388858,3.722062137,55780,224713,5.621609197,2.610937297,7.347669066,16464,102098,4.791404141,5.56873691,10.82214938,2.626320706,2.229668403,4.412449367,3.380668717,3.798029332,5.319466107,5.133788916,0.939437733,1.320779103,16464,145164,7.788418326,45.19492562,77.03836501,83.59151451,65.73952144,62.18633078,67.43118563,72.22533577,66.11557069,39.39521033,39.80502585,71.11296027,45.07244173,42.02008875,42.31146206,35.73426023,64.21480497,52.37487852,64.84252294,62.17630503,64.54524103
CP003926.embl,Gluconobacter_oxydans_H24,56.24709918,49.56957202,61.00373231,3.65610553,22080,202614,5.095418734,2.418362108,7.043699753,14456,91870,5.319116431,5.892156599,10.78313638,2.343177822,2.448267593,3.625273025,2.952883673,3.187692182,5.487723015,5.261988335,0.958955732,1.431535635,14456,133670,8.285425669,59.93871401,79.69202899,72.75114257,66.25568422,61.02100795,62.51914775,68.56074296,59.81573231,40.74366776,35.5570683,85.0589978,53.52125925,58.87649588,45.16188901,39.35880065,60.41324708,48.97620365,60.8348919,57.08666257,63.02153167
CP003943.embl,Calothrix_sp._PCC_7507,42.24716173,39.56642854,36.80389358,3.92624865,217023,194145,6.846216697,1.715001536,6.651258883,41213,141553,4.692721486,5.703454895,8.236243376,3.057790453,1.847029468,5.545648508,4.364555017,4.860452802,4.792212203,6.070435887,0.939890869,1.435708181,41213,145573,6.536532058,26.05998497,40.88598904,51.20811764,39.56452306,30.65777483,36.28989848,31.64929641,34.44793288,34.09126796,38.38534935,30.85841705,33.95120152,27.62738897,27.58979698,26.12005921,35.25214761,28.83556159,51.95194164,35.27070227,44.47971027
CP003944.embl,Dactylococcopsis_salina_PCC_8305,42.43836564,40.71511875,36.52452777,4.036362315,124292,93257,6.586300111,1.747909622,6.458798311,17510,78244,4.585253388,5.91609331,7.344879357,2.947024647,1.66935548,5.229292127,4.518532193,4.769166265,5.188395323,7.404530757,0.896292972,1.368889168,17510,84695,6.929823442,24.00077846,23.9669488,53.53163838,33.7426412,36.92040284,47.40668565,48.89254031,48.47028469,24.34111885,30.96876654,23.76539733,35.16596947,20.24191888,24.86870618,21.95692822,22.34881683,19.70302684,40.49943916,36.92268454,48.23305842
CP003945.embl,Halothece_sp._PCC_7418,42.92254204,40.33754093,37.45894594,3.994756198,136893,122641,6.407275628,1.811327493,6.43309036,16955,90725,4.688469237,5.771466761,7.636360114,3.051402481,1.841100002,5.763339121,4.177312261,4.60491878,5.003931167,7.22947276,0.947312257,1.413998828,16955,103451,6.583809657,22.92641788,24.75948368,58.81556739,33.0862159,36.62937448,49.21092578,51.03392922,46.01674259,22.88328572,30.86072417,23.56693483,31.74756792,21.68744113,23.76876725,20.28752505,25.92576128,22.22943085,50.21894423,42.06664961,51.20809631
CP003946.embl,Leptolyngbya_sp._PCC_7376,43.86736117,40.14379857,40.64145821,4.250382249,122171,175105,6.767119961,1.895553906,6.292925351,18533,109954,4.409336001,5.79721739,8.099686453,2.895365477,1.830112277,5.031205169,4.274490175,4.73690109,5.606840453,6.629319202,1.009109481,1.374440049,18533,113806,6.813894381,28.82008326,45.67696098,54.37366152,39.73462792,38.63888535,40.70856489,41.76933501,43.87101367,29.74722143,34.65128185,36.10878331,27.86255037,30.75618106,26.16539517,32.4806349,36.70321037,26.01305779,46.68558775,42.94002232,50.19985111
CP003947.embl,Cyanobacterium_aponinum_PCC_10605,34.95832259,32.11672103,26.1104865,4.319236539,167744,69775,8.330703306,1.791105871,5.905901328,38860,86303,4.055298037,5.365617539,6.285394995,3.404439908,1.704574527,4.793139501,5.858764601,6.200041748,5.059840097,6.774466837,1.000014037,1.297188233,38860,51159,6.234545289,17.14348615,18.83167207,30.89931924,22.40775606,24.08027531,34.0911121,31.89420918,35.60740863,18.4542335,24.93026962,19.0071324,21.69195218,16.08460044,19.00487718,20.81651204,21.72515282,20.25476068,30.26642429,27.4047121,30.30591122
CP003949.embl,Rhodococcus_opacus_PD630,67.37333969,62.56341634,85.73590664,3.108463684,37280,470392,4.239511349,1.832205543,9.106434193,19598,211644,5.532839596,6.267664631,12.53753181,2.040975257,2.24160377,2.749605705,2.034328282,2.036609492,6.292207307,5.5086509,0.78107854,1.406484144,19598,347256,9.003976386,95.94093606,96.51824034,95.62194935,79.17585379,92.26625843,91.90178641,89.99974899,85.75233399,87.05580822,83.72607162,88.07878814,85.53254838,86.21888337,83.32854107,68.48020106,84.06767712,72.77273191,79.63346926,67.20046128,92.52371163
CP003969.embl,Sorangium_cellulosum_So0157-2,72.10183921,72.05265074,93.48881304,3.060654082,23454,735731,3.575675146,1.649840297,7.623110129,46274,250719,6.237154074,4.632740319,14.18589392,1.986498221,2.035158645,2.663995846,1.743629118,2.32235799,5.67915595,6.350253025,1.119879881,1.283411924,46274,593419,9.189147643,95.20695723,97.21582672,97.69358638,98.14948772,94.87434139,93.03856376,96.68447448,95.0526358,86.28015967,88.14013484,93.92895783,92.61800177,94.65394879,79.06759529,93.50114963,92.81890791,88.65669707,92.77896394,91.51377532,96.97930405
CP003984.embl,Planktomarina_temperata_RCA23,53.63885525,47.85281219,58.733344,3.957213839,74099,121859,5.704173987,2.837521072,6.914697047,10048,73475,4.691204936,5.325166745,11.49140755,2.396562714,2.184901353,3.814606934,3.01851283,3.814862502,5.70350951,5.602202382,1.033874507,1.360285868,10048,104187,8.258626568,37.4722294,82.34928946,67.50999106,71.96179204,53.09833277,60.45434735,64.85319102,67.65070879,29.27463903,34.05932719,43.61248828,42.17593769,37.07643867,36.11327687,47.86365337,62.54016908,48.39769108,73.15212071,66.90989887,68.22909352
CP003985.embl,Desulfocapsa_sulfexigens_DSM_10523,45.38701969,42.62940554,44.67595169,4.453887282,49028,200218,6.980858935,2.562670351,6.69783979,38490,100875,4.065665145,5.44926297,7.657055887,2.925357113,2.172263284,3.676351081,3.925898457,5.698726351,5.477065118,6.482562132,1.322365904,1.01305651,38490,80521,7.132678821,30.22102365,54.93595496,56.79609226,42.91427325,45.25303594,45.68837286,50.10057571,43.80851566,36.44768577,35.07462687,67.71687724,40.94351733,35.68865011,32.93716214,36.82631821,39.20030489,41.63678878,43.48306653,39.66862344,44.40285171
CP003989.embl,Thioalkalivibrio_nitratireducens_DSM_14787,66.49738279,64.63101658,83.28370303,3.406297433,19837,228737,4.291701457,2.099548997,7.492508344,8547,64274,5.683159601,4.758407278,11.67329875,2.234776987,2.538929915,3.459733948,2.185647697,1.973471978,5.801698034,6.336736191,0.941218487,1.518027757,8547,191507,8.445571701,85.16069547,95.07990119,93.37885869,83.90678956,91.11460311,88.80134526,90.48992985,84.56083574,75.90796844,70.47783982,87.7851409,80.22129162,82.00295555,68.6054335,64.40871178,80.30317475,75.72247572,84.02460484,75.94455896,87.45523791
CP004025.embl,Myxococcus_stipitatus_DSM_14675,69.19217907,66.75371089,90.25688291,3.340930442,53558,645344,2.814376613,1.927652913,8.323813161,26156,266406,6.104434127,5.460403165,11.73283847,1.998950825,2.127845823,3.328497656,2.077956101,2.938641033,5.048630586,6.452710696,0.916029856,1.40014729,26156,476828,8.641515227,96.60236572,99.24194331,97.03909853,89.18585455,91.50995098,87.27645867,94.09109918,92.74026778,82.09627773,79.94783127,91.57757323,87.5543752,96.8743929,84.65897312,89.35222732,76.39706392,80.42514146,84.36543156,81.07853176,96.98642768
CP004083.embl,Enterobacteriaceae_bacterium_bta3-1,48.28714068,40.74207762,50.99890815,3.871804992,103608,184578,6.069559,2.79730805,6.988083266,9278,97446,4.338202448,5.323917679,9.289968404,2.941537172,2.283898176,4.649109311,3.981807898,4.420778954,5.187380288,5.552545341,1.105529207,1.378455336,9278,130126,7.288287143,41.69162251,52.58281214,68.14246552,66.78127407,41.20846418,44.79243408,66.82628544,54.69121283,35.66050131,38.95795366,59.55715428,49.52400508,28.53492047,32.80175378,36.11538719,51.51942988,31.42918732,47.40174907,52.61885823,52.68403195
CP004121.embl,Clostridium_saccharoperbutylacetonicum_N1-4(HMT),29.54141009,24.55106516,17.92371365,4.390377908,209429,110575,9.750207421,2.542906924,6.239375768,93855,141269,2.73678544,5.044716812,5.823896509,4.22949173,1.366394823,2.487159352,6.584845399,8.821102228,5.553375752,7.390552724,1.204232211,0.819664853,93855,18021,6.34276692,15.2983188,19.21558141,10.68686412,24.64306337,11.37829248,7.714847711,11.4878356,10.11716163,13.56234664,15.26745461,18.90173152,14.05370327,27.85802815,11.81170428,17.2043253,25.39057099,15.81482073,16.20331835,18.44737072,13.20901563
CP004345.embl,Morganella_morganii_subsp._morganii_KT,51.13944086,40.31853911,57.8814202,3.950355821,38118,191376,6.239306304,2.707209189,6.829071596,7732,79042,4.437134689,5.6355552,9.425619099,3.026747409,2.130928985,4.198376919,3.887601306,4.570908061,5.432942578,5.681599396,1.115141366,1.279065966,7732,111758,7.319119875,43.75833372,29.56608426,90.23284006,57.3355238,50.71734015,82.83392689,64.7790634,62.14073053,38.16910706,46.01517218,84.73469035,48.9359217,17.98891339,33.32330375,32.92306709,49.45842495,30.36730471,61.81749852,54.80941036,66.89540528
CP004348.embl,beta_proteobacterium_CB,46.08890757,38.95207467,43.6209333,3.965137484,63972,66858,6.305725947,2.596770004,6.857242103,10434,51346,4.579494588,5.003276255,9.912922657,2.617057054,2.028909994,4.104398077,3.774404156,5.50710908,5.124221396,5.815156037,0.949245672,1.306396987,10434,52720,7.522282484,32.46127504,54.65203527,51.72754195,56.09491525,34.29283683,32.12660323,44.24387781,38.47219789,41.73755656,36.38132296,38.85747259,34.49487555,46.68998538,27.11838294,48.37360847,57.51829674,31.62737205,48.22837633,46.08118887,43.37554686
CP004349.embl,Polaribacter_sp._MED152,30.58845021,23.35998292,18.73795001,5.427681535,129338,39920,8.134827106,1.976717033,6.221851597,43898,81634,3.092854211,5.92094878,6.257559312,3.963229763,1.592259264,3.263336777,6.760188946,8.334703218,5.619719368,6.537124593,0.659939536,0.960406894,43898,14160,6.101882384,14.25677437,18.69210905,13.76252505,24.99080061,8.454810496,6.807462161,20.59093918,14.32150313,27.40832303,21.40024614,17.32385909,26.87086333,16.90438871,15.1101296,18.91653344,20.53777631,9.553966012,10.52259887,14.97769848,12.08881579
CP004372.embl,Roseibacterium_elongatum_DSM_19469,65.74240058,63.53491925,82.71319332,3.572860216,24987,179803,4.926218589,2.720161875,7.227462631,6070,65102,5.460143319,5.451262564,13.05490613,2.104935197,2.105131457,3.022449665,2.218128025,2.420079338,6.302343096,5.739420985,0.894257684,1.428231479,6070,142350,9.023484936,72.98095277,98.19906351,87.85949066,86.06302113,91.7007158,90.81988426,91.78059998,91.20507829,51.00580406,47.64246591,77.88834597,73.18173775,72.98272646,61.29436586,63.82163863,79.61703062,75.33772652,86.03652968,85.52545009,90.13808179
CP004388.embl,Thalassospira_xiamenensis_M-5_=_DSM_17429,54.85013886,49.32821573,61.32982487,3.896531063,43486,217086,6.134511994,2.74917891,7.152451035,9624,100236,4.616587432,5.343994345,10.7840655,2.389966433,2.102626966,3.210554491,3.314278841,3.964096674,6.445016813,5.739141798,0.930623482,1.252413986,9624,155706,8.275005402,50.55259146,84.69852366,61.18865334,70.17620969,73.28903787,80.21969185,78.86905175,71.54787805,27.87287583,32.66005156,74.23047571,50.56902191,47.6044203,38.32427077,24.54558392,66.06031594,52.95095594,67.38340205,63.96084378,63.29983806
CP004393.embl,Celeribacter_indicus,66.00825108,62.25899249,84.78782051,3.705700595,12181,263924,4.976279927,2.581391027,7.32155356,13270,97692,5.267060207,5.399083502,12.55473863,2.175823173,2.027535326,2.786622537,2.238338877,2.716404539,5.821064502,6.292960851,0.839998684,1.365811089,13270,186629,8.765546668,85.48279689,95.6489615,89.8576863,89.37950393,92.73123695,92.70385961,92.37534626,90.92590387,48.71032598,49.68742508,86.91516054,74.42579136,77.11524962,68.43967987,68.39941298,81.46977655,78.80934439,88.8613238,83.66682734,92.97456298
CP004856.embl,Enterococcus_casseliflavus_EC20,42.84843123,35.69493517,43.57969947,4.699846178,118702,81948,7.216418397,2.525341854,6.842334691,10328,71094,3.692034813,6.069916475,8.119811004,3.58110241,1.817307259,4.714777459,4.121634825,5.871901634,5.135358576,7.299492437,0.620600157,0.990074205,10328,67974,6.580285699,29.49466951,54.32427423,50.62966759,45.24244178,38.51520522,34.43530657,58.03176385,45.60398874,32.62256548,31.25448029,27.60313715,35.91295891,22.36671445,29.79159349,24.00812718,37.51009204,21.04957397,46.32065201,51.41094952,56.88195665
CP005094.embl,Azotobacter_vinelandii_CA,65.6755125,60.71143238,85.37922351,3.533260547,29132,342597,4.379668366,2.001000599,6.726252027,14348,83962,5.204948796,4.331705256,11.57141189,2.430010603,2.314039609,3.861686464,2.522754592,2.804004756,5.295068264,6.243635538,1.04462472,1.440139939,14348,228008,8.516535791,89.68802228,93.92420706,95.63043459,87.01096469,92.40251542,90.51406817,91.07150972,90.5275334,72.68566646,65.83446751,84.39143326,80.28817394,82.57771642,73.28983972,62.90820053,86.09069782,76.83300808,84.77334129,82.97951841,89.81651287
CP005383.embl,Mannheimia_haemolytica_M42548,41.0473412,32.76386843,37.63699749,4.411180905,97134,65631,6.885301508,2.357664798,6.593341709,10371,57332,3.703580402,5.246670854,8.452449749,3.229836683,2.02638191,4.702449749,4.9125,6.391708543,4.851570352,6.624183417,0.986683417,1.169472362,10371,59105,6.624371859,29.86927918,29.13192085,44.12548948,53.85962033,34.7205749,44.0392802,52.06579908,41.40885682,31.59337988,49.21574706,23.95442341,36.21031365,14.96029718,24.4325906,28.19442996,43.12452254,17.6935686,34.91075205,48.55490233,47.42202237
CP005384.embl,Haemophilus_parasuis_ZJ0906,40.05979163,32.51190723,34.22052271,4.243172338,78271,50272,6.758481369,2.331934183,6.764404389,8550,44179,3.801630963,5.260589175,8.406028528,3.178055449,2.044468452,4.884358963,4.681317848,6.339210548,5.0355934,6.536723512,0.981720771,1.155225762,8550,48852,6.821344352,28.59721938,30.73807668,34.98965627,46.84068344,26.7185767,27.20927334,45.63742269,35.98613316,27.24765171,46.54666255,25.40583366,34.03174925,16.10938084,22.50835124,25.00996726,35.0575175,18.32748538,27.42364693,42.74732272,45.07787144
CP005964.embl,Idiomarina_loihiensis_GSL_199,47.0387804,40.23510283,46.99620681,3.954378754,78708,102198,5.715577939,2.423780148,7.076244681,10492,65365,3.985597986,5.072553264,8.750018583,2.97234525,2.142805683,4.816624183,4.017446175,4.987014858,5.753887252,6.943477182,0.841661321,1.356435564,10492,80469,6.873262501,31.50710681,40.08868222,63.72629601,52.98599627,42.01483975,51.02216484,56.35800034,49.18415223,48.04939982,46.82997118,58.1725804,52.70416441,31.09643541,48.12532917,35.26796008,48.125,28.40259245,49.67627285,47.15825902,41.20784111
CP005990.embl,Spiribacter_sp._UAH-SP71,63.85742781,57.80922901,76.95818927,3.204339856,8608,119190,5.029519109,2.355398098,7.415080767,3214,35626,5.024546771,5.209683461,12.02841525,2.246667705,2.302855116,3.595994285,2.371141881,1.817389258,6.405033331,6.053654834,0.836678611,1.340542117,3214,95084,8.623358714,77.02374179,82.82992565,88.20538636,70.64468694,79.19496997,83.36796965,84.10218885,83.06647192,52.84396902,48.99956816,89.73082596,61.09324759,74.84724122,47.60376773,75.56127478,70.16640254,68.13939017,75.93285937,69.43184439,85.47543475
